4 0.933636 0.907747 0.132182 0.184506 0.478362
3 0.464084 0.545246 0.382117 0.892295 0.414104
3 0.549534 0.54804 0.55281 0.872162 0.163929
3 0.464084 0.545246 0.382117 0.892295 0.414104
3 0.473264 0.546763 0.373452 0.894248 0.543185
3 0.473264 0.546763 0.373452 0.894248 0.543185
3 0.47158 0.546858 0.381972 0.888605 0.456747
3 0.47158 0.546858 0.381972 0.888605 0.456747
3 0.478761 0.544979 0.369948 0.894577 0.443292
3 0.478761 0.544979 0.369948 0.894577 0.443292
3 0.482391 0.546062 0.366035 0.893804 0.486158
3 0.482391 0.546062 0.366035 0.893804 0.486158
3 0.481007 0.547206 0.370527 0.888658 0.512431
3 0.481007 0.547206 0.370527 0.888658 0.512431
3 0.477455 0.542215 0.377222 0.884678 0.517741
3 0.477455 0.542215 0.377222 0.884678 0.517741
3 0.479588 0.55228 0.370455 0.885373 0.432688
3 0.479588 0.55228 0.370455 0.885373 0.432688
3 0.474261 0.551992 0.372275 0.88148 0.339884
3 0.474261 0.551992 0.372275 0.88148 0.339884
3 0.468607 0.551352 0.383063 0.882084 0.397552
3 0.468607 0.551352 0.383063 0.882084 0.397552
3 0.485167 0.560183 0.398735 0.879633 0.377473
3 0.485167 0.560183 0.398735 0.879633 0.377473
3 0.483533 0.560931 0.391893 0.87615 0.402262
3 0.483533 0.560931 0.391893 0.87615 0.402262
3 0.475991 0.555194 0.36264 0.885086 0.121476
3 0.474021 0.558777 0.343302 0.868636 0.481142
3 0.606104 0.560298 0.606981 0.845177 0.127445
3 0.474021 0.558777 0.343302 0.868636 0.481142
3 0.471863 0.560489 0.342258 0.864061 0.534381
3 0.573124 0.566142 0.545513 0.829496 0.329181
3 0.471863 0.560489 0.342258 0.864061 0.534381
3 0.573124 0.566142 0.545513 0.829496 0.329181
3 0.480177 0.630207 0.318965 0.693562 0.155992
3 0.473177 0.569431 0.349242 0.846378 0.101819
3 0.505005 0.567735 0.346155 0.85951 0.289975
3 0.505005 0.567735 0.346155 0.85951 0.289975
3 0.515281 0.559511 0.348055 0.875242 0.245564
3 0.518442 0.622563 0.351452 0.685251 0.168644
0 0.208509 0.682754 0.41306 0.634492 0.312338
3 0.520315 0.593572 0.342681 0.786781 0.126118
3 0.648057 0.595647 0.606131 0.794717 0.122253
0 0.208509 0.682754 0.41306 0.634492 0.312338
3 0.525373 0.562413 0.340951 0.838485 0.458816
3 0.636237 0.575395 0.577439 0.833798 0.223544
3 0.525373 0.562413 0.340951 0.838485 0.458816
3 0.523577 0.566407 0.342977 0.849276 0.257441
3 0.657216 0.570637 0.606454 0.835519 0.179104
3 0.523577 0.566407 0.342977 0.849276 0.257441
1 0.075282 0.626196 0.150564 0.699887 0.190349
3 0.507983 0.567179 0.326165 0.834168 0.151782
3 0.629559 0.576092 0.577485 0.834159 0.11926
3 0.503804 0.566578 0.317857 0.839389 0.554276
0 0.199341 0.659087 0.398682 0.664737 0.295437
3 0.628084 0.570593 0.580038 0.849113 0.254984
3 0.503804 0.566578 0.317857 0.839389 0.554276
0 0.199341 0.659087 0.398682 0.664737 0.295437
3 0.628084 0.570593 0.580038 0.849113 0.254984
3 0.512176 0.572044 0.320474 0.846316 0.408346
3 0.652318 0.574952 0.619519 0.843528 0.196571
3 0.512176 0.572044 0.320474 0.846316 0.408346
3 0.416797 0.613964 0.594414 0.765694 0.700523
3 0.416797 0.613964 0.594414 0.765694 0.700523 1
3 0.363853 0.619737 0.46944 0.748275 0.773524 1
3 0.351269 0.484327 0.401983 0.438472 0.592682 1
3 0.315824 0.610601 0.405674 0.70138 0.785282 1
3 0.310944 0.516337 0.37761 0.495804 0.72039 1
3 0.287538 0.601726 0.408587 0.671393 0.696229 1
3 0.295475 0.449875 0.389704 0.350921 0.404221
3 0.266429 0.62591 0.421045 0.7101 0.732015 1
3 0.270486 0.51167 0.40551 0.463974 0.785887 1
3 0.263701 0.602349 0.428712 0.666255 0.704564 1
3 0.267484 0.514981 0.407719 0.476002 0.772642 1
3 0.265131 0.583252 0.419756 0.704067 0.679112 1
3 0.26322 0.498575 0.401101 0.522423 0.552936 1
3 0.274434 0.571179 0.412809 0.72507 0.644667 1
3 0.279048 0.486261 0.395562 0.547012 0.564326 1
3 0.282691 0.492456 0.415494 0.64398 0.489985 1
3 0.280662 0.436384 0.398613 0.521864 0.601466 1
3 0.287989 0.476252 0.404722 0.621974 0.77575 1
3 0.28907 0.430459 0.394543 0.516111 0.452438 1
3 0.297359 0.539079 0.404693 0.725857 0.748773 1
3 0.298864 0.580027 0.41884 0.769299 0.50805 1
3 0.303856 0.483235 0.401965 0.563073 0.53001 1
3 0.30719 0.570433 0.402318 0.730124 0.730584 1
3 0.310349 0.484382 0.389278 0.548512 0.590318 1
3 0.313809 0.572471 0.392097 0.721292 0.722989 1
3 0.317124 0.489685 0.379759 0.537837 0.567816 1
3 0.321538 0.560216 0.388591 0.674316 0.712256 1
3 0.32374 0.485 0.379729 0.506216 0.746855 1
3 0.336288 0.564864 0.397008 0.705879 0.592327 1
3 0.339782 0.486476 0.38978 0.537674 0.474338 1
3 0.32757 0.583589 0.540512 0.687748 0.613074 1
3 0.34427 0.502173 0.470327 0.506388 0.704878 1
3 0.409312 0.597542 0.486667 0.672815 0.531519 1
3 0.432641 0.596712 0.511382 0.682534 0.337574 1
3 0.414092 0.44757 0.437718 0.354879 0.464563
3 0.435818 0.587317 0.502758 0.667909 0.547586 1
3 0.419257 0.493216 0.449348 0.457529 0.667822 1
3 0.443987 0.537639 0.498481 0.59777 0.334455 1
3 0.422932 0.47773 0.44272 0.457019 0.560013 1
3 0.419489 0.558096 0.45691 0.618506 0.565775 1
3 0.408096 0.49038 0.421532 0.470745 0.727157 1
3 0.394388 0.580033 0.431356 0.671306 0.537324 1
3 0.391873 0.501329 0.410199 0.501774 0.681007 1
3 0.386148 0.561484 0.418436 0.616193 0.61628 1
3 0.383936 0.492227 0.395651 0.465836 0.80341 1
3 0.37708 0.585095 0.424616 0.663527 0.735349 1
3 0.372216 0.505726 0.402382 0.497436 0.794968 1
3 0.394944 0.538477 0.455547 0.608329 0.357415 1
3 0.390843 0.478375 0.429213 0.472693 0.37913 1
3 0.447864 0.51601 0.521294 0.609852 0.409826 1
3 0.435063 0.460538 0.483368 0.494409 0.688881 1
3 0.455787 0.520619 0.514859 0.628517 0.286636 1
3 0.253402 0.104463 0.452109 0.208926 0.527579
3 0.419762 0.425005 0.403737 0.398635 0.384625
3 0.370159 0.580762 0.458588 0.758758 0.492478
3 0.370159 0.580762 0.458588 0.758758 0.492478
3 0.35766 0.525599 0.416445 0.674241 0.514536 1
3 0.351258 0.450882 0.391156 0.505132 0.41082 1
4 0.359059 0.488086 0.389763 0.611164 0.329901 1
